28240.171671, 15907 
849118165029.743286, 15908 
28245.911717, 15909 
849118165035.503784, 15910 
28251.645803, 15911 
849118165041.264160, 15912 
28257.375836, 15913 
849118165047.026123, 15914 
28263.105869, 15915 
849118165052.825073, 15916 
28268.838406, 15917 
849118165058.587036, 15918 
28274.580956, 15919 
849118165064.334961, 15920 
28280.322552, 15921 
849118165070.104004, 15922 
28286.068439, 15923 
849118165075.863037, 15924 
28291.805506, 15925 
849118165081.614990, 15926 
28297.547579, 15927 
849118165087.366943, 15928 
28303.288102, 15929 
849118165093.132935, 15930 
28309.036613, 15931 
849118165098.900391, 15932 
28314.789534, 15933 
849118165104.653931, 15934 
28320.530057, 15935 
849118165110.417480, 15936 
28326.261997, 15937 
849118165116.227905, 15938 
28332.025051, 15939 
849118165121.975464, 15940 
28337.764025, 15941 
849118165127.715942, 15942 
28343.520999, 15943 
849118165133.463501, 15944 
28349.268556, 15945 
849118165139.215454, 15946 
28355.025530, 15947 
849118165144.954468, 15948 
28360.774040, 15949 
849118165150.710938, 15950 
28366.528034, 15951 
849118165156.439941, 15952 
28372.265935, 15953 
849118165162.202515, 15954 
28378.021359, 15955 
849118165167.952637, 15956 
28383.764863, 15957 
849118165173.710571, 15958 
28389.521956, 15959 
849118165179.459106, 15960 
28395.279408, 15961 
849118165185.229492, 15962 
28401.049972, 15963 
849118165190.972656, 15964 
28406.805992, 15965 
849118165196.715454, 15966 
28412.555575, 15967 
849118165202.455811, 15968 
28418.302178, 15969 
849118165208.187256, 15970 
28424.046636, 15971 
849118165213.953369, 15972 
28429.775119, 15973 
849118165219.718994, 15974 
28435.503125, 15975 
849118165225.488403, 15976 
28441.234112, 15977 
849118165231.229858, 15978 
28446.962595, 15979 
849118165236.991333, 15980 
28452.712536, 15981 
849118165242.748413, 15982 
28458.462954, 15983 
849118165248.497681, 15984 
28464.214444, 15985 
849118165254.260010, 15986 
28469.957948, 15987 
849118165260.012085, 15988 
28475.700974, 15989 
849118165265.773071, 15990 
28481.455922, 15991 
849118165271.524536, 15992 
28487.209439, 15993 
849118165277.270630, 15994 
28492.963433, 15995 
849118165283.028198, 15996 
28498.702884, 15997 
849118165288.777100, 15998 
28504.456878, 15999 
849118165294.541138, 16000 
28510.226846, 16001 
849118165300.299683, 16002 
28516.017914, 16003 
849118165306.048584, 16004 
28521.795392, 16005 
849118165311.809082, 16006 
28527.563453, 16007 
849118165317.576050, 16008 
28533.356905, 16009 
849118165323.328125, 16010 
28539.152861, 16011 
849118165329.077637, 16012 
28544.925451, 16013 
849118165334.847534, 16014 
28550.687432, 16015 
849118165340.609009, 16016 
28556.469440, 16017 
849118165346.389526, 16018 
28562.232971, 16019 
849118165352.174072, 16020 
28567.993999, 16021 
849118165357.958496, 16022 
28573.748946, 16023 
849118165363.747070, 16024 
28579.525471, 16025 
849118165369.505493, 16026 
28585.289955, 16027 
849118165375.255615, 16028 
28591.061473, 16029 
849118165381.030029, 16030 
28596.854925, 16031 
849118165386.812012, 16032 
28602.652431, 16033 
849118165392.602539, 16034 
28608.416915, 16035 
849118165398.380005, 16036 
28614.221931, 16037 
849118165404.163696, 16038 
28619.990945, 16039 
849118165409.942505, 16040 
28625.779510, 16041 
849118165415.718018, 16042 
28631.557584, 16043 
849118165421.488892, 16044 
28637.341142, 16045 
849118165427.263306, 16046 
28643.138647, 16047 
849118165433.033325, 16048 
28648.928642, 16049 
849118165438.807373, 16050 
28654.713154, 16051 
849118165444.607788, 16052 
28660.486102, 16053 
849118165450.405273, 16054 
28666.260123, 16055 
849118165456.192749, 16056 
28672.044158, 16057 
849118165462.002808, 16058 
28677.852154, 16059 
849118165467.791870, 16060 
28683.656693, 16061 
849118165473.580811, 16062 
28689.453125, 16063 
849118165479.386963, 16064 
28695.282102, 16065 
849118165485.194824, 16066 
28701.111555, 16067 
849118165490.989502, 16068 
28706.925511, 16069 
849118165496.797974, 16070 
28712.728500, 16071 
849118165502.588501, 16072 
28718.506932, 16073 
849118165508.645630, 16074 
28724.331498, 16075 
849118165514.427612, 16076 
28730.124474, 16077 
849118165520.207031, 16078 
28735.909462, 16079 
849118165526.001099, 16080 
28741.682887, 16081 
849118165531.801514, 16082 
28747.488379, 16083 
849118165537.601074, 16084 
28753.284335, 16085 
849118165543.356689, 16086 
28759.091854, 16087 
849118165549.130615, 16088 
28764.894366, 16089 
849118165554.918091, 16090 
28770.683289, 16091 
849118165560.715698, 16092 
28776.478767, 16093 
849118165566.506226, 16094 
28782.268286, 16095 
849118165572.281738, 16096 
28788.032293, 16097 
849118165578.061768, 16098 
28793.823838, 16099 
849118165583.830078, 16100 
28799.612880, 16101 
849118165589.591553, 16102 
28805.401325, 16103 
849118165595.369141, 16104 
28811.162233, 16105 
849118165601.133789, 16106 
28816.929221, 16107 
849118165606.916260, 16108 
28822.699189, 16109 
849118165612.697388, 16110 
28828.476667, 16111 
849118165618.502441, 16112 
28834.276676, 16113 
849118165624.294312, 16114 
28840.069175, 16115 
849118165630.073242, 16116 
28845.878720, 16117 
849118165635.849854, 16118 
28851.721168, 16119 
849118165641.653809, 16120 
28857.514739, 16121 
849118165647.461304, 16122 
28863.299251, 16123 
849118165653.257324, 16124 
28869.112253, 16125 
849118165659.038330, 16126 
28874.924183, 16127 
849118165664.855835, 16128 
28880.731106, 16129 
849118165670.673340, 16130 
28886.521578, 16131 
849118165676.489502, 16132 
28892.341495, 16133 
849118165682.290527, 16134 
28898.167968, 16135 
849118165688.090088, 16136 
28903.986931, 16137 
849118165693.946045, 16138 
28909.793377, 16139 
849118165699.746094, 16140 
28915.604830, 16141 
849118165705.551636, 16142 
28921.428919, 16143 
849118165711.369019, 16144 
28927.240014, 16145 
849118165717.195068, 16146 
28933.042407, 16147 
849118165723.007935, 16148 
28938.862443, 16149 
849118165728.812622, 16150 
28944.682479, 16151 
849118165734.632935, 16152 
28950.482488, 16153 
849118165740.458496, 16154 
28956.295013, 16155 
849118165746.269531, 16156 
28962.111592, 16157 
849118165752.071411, 16158 
28967.936158, 16159 
849118165757.881226, 16160 
28973.726273, 16161 
849118165763.706177, 16162 
28979.521275, 16163 
849118165769.514648, 16164 
28985.324860, 16165 
849118165775.304199, 16166 
28991.154790, 16167 
849118165781.096191, 16168 
28996.968269, 16169 
849118165786.925293, 16170 
29002.764344, 16171 
849118165792.750488, 16172 
29008.587956, 16173 
849118165798.556030, 16174 
29014.418364, 16175 
849118165804.388062, 16176 
29020.243883, 16177 
849118165810.217651, 16178 
29026.060343, 16179 
849118165816.041016, 16180 
29031.880856, 16181 
849118165821.854614, 16182 
29037.691951, 16183 
849118165827.683105, 16184 
29043.498874, 16185 
849118165833.497192, 16186 
29049.307346, 16187 
849118165839.305664, 16188 
29055.134416, 16189 
849118165845.113037, 16190 
29060.948014, 16191 
849118165850.935547, 16192 
29066.758513, 16193 
849118165856.755981, 16194 
29072.566986, 16195 
849118165862.550537, 16196 
29078.385949, 16197 
849118165868.392578, 16198 
29084.183931, 16199 
849118165874.211060, 16200 
29089.985371, 16201 
849118165880.022705, 16202 
29095.795393, 16203 
849118165885.824585, 16204 
29101.606965, 16205 
849118165891.629517, 16206 
29107.417941, 16207 
849118165897.438110, 16208 
29113.212943, 16209 
849118165903.246948, 16210 
29119.006515, 16211 
849118165909.067017, 16212 
29124.826431, 16213 
849118165914.879517, 16214 
29130.644441, 16215 
849118165920.695557, 16216 
29136.451960, 16217 
849118165926.514038, 16218 
29142.301440, 16219 
849118165932.320679, 16220 
29148.117423, 16221 
849118165938.124023, 16222 
29153.927445, 16223 
849118165943.913574, 16224 
29159.733891, 16225 
849118165949.734619, 16226 
29165.543914, 16227 
849118165955.520996, 16228 
29171.351910, 16229 
849118165961.321045, 16230 
29177.197337, 16231 
849118165967.136108, 16232 
29183.005810, 16233 
849118165972.958252, 16234 
29188.863277, 16235 
849118165978.759155, 16236 
29194.722295, 16237 
849118165984.574219, 16238 
29200.529814, 16239 
849118165990.401733, 16240 
29206.351757, 16241 
849118165996.223633, 16242 
29212.186337, 16243 
849118166002.034180, 16244 
29218.009830, 16245 
849118166007.843628, 16246 
29223.807931, 16247 
849118166013.672607, 16248 
29229.616880, 16249 
849118166019.478638, 16250 
29235.448837, 16251 
849118166025.280151, 16252 
29241.267323, 16253 
849118166031.088257, 16254 
29247.081280, 16255 
849118166036.920654, 16256 
29252.912283, 16257 
849118166042.743774, 16258 
29258.752346, 16259 
849118166048.592651, 16260 
29264.581323, 16261 
849118166054.462646, 16262 
29270.417333, 16263 
849118166060.292114, 16264 
29276.271343, 16265 
849118166066.121094, 16266 
29282.103419, 16267 
849118166071.969727, 16268 
29287.960410, 16269 
849118166077.792603, 16270 
29293.781877, 16271 
849118166083.645508, 16272 
29299.616933, 16273 
849118166089.462524, 16274 
29305.447936, 16275 
849118166095.272461, 16276 
29311.295509, 16277 
849118166101.114014, 16278 
29317.122459, 16279 
849118166106.961426, 16280 
29322.970510, 16281 
849118166112.815552, 16282 
29328.820944, 16283 
849118166118.665161, 16284 
29334.654450, 16285 
849118166124.484985, 16286 
29340.507507, 16287 
849118166130.324951, 16288 
29346.325517, 16289 
849118166136.157959, 16290 
29352.164507, 16291 
849118166141.986938, 16292 
29358.010530, 16293 
849118166147.822998, 16294 
29363.835573, 16295 
849118166153.668457, 16296 
29369.681597, 16297 
849118166159.497314, 16298 
29375.515580, 16299 
849118166165.331909, 16300 
29381.329060, 16301 
849118166171.167969, 16302 
29387.160540, 16303 
849118166177.018433, 16304 
29393.014073, 16305 
849118166182.882812, 16306 
29398.844123, 16307 
849118166188.731934, 16308 
29404.698610, 16309 
849118166194.576904, 16310 
29410.531163, 16311 
849118166200.416870, 16312 
29416.363239, 16313 
849118166206.261230, 16314 
29422.218204, 16315 
849118166212.119385, 16316 
29428.069115, 16317 
849118166217.968384, 16318 
29433.934212, 16319 
849118166223.793701, 16320 
29439.788699, 16321 
849118166229.638428, 16322 
29445.614696, 16323 
849118166235.526733, 16324 
29451.544642, 16325 
849118166241.387329, 16326 
29457.385182, 16327 
849118166247.219727, 16328 
29463.240147, 16329 
849118166253.060303, 16330 
29469.066143, 16331 
849118166258.915283, 16332 
29474.913239, 16333 
849118166264.733765, 16334 
29480.773211, 16335 
849118166270.580200, 16336 
29486.613154, 16337 
849118166276.427368, 16338 
29492.458582, 16339 
849118166282.252930, 16340 
29498.298645, 16341 
849118166288.092896, 16342 
29504.136205, 16343 
849118166293.934326, 16344 
29509.963155, 16345 
849118166299.750366, 16346 
29515.807629, 16347 
849118166305.619385, 16348 
29521.640182, 16349 
849118166311.488281, 16350 
29527.493715, 16351 
849118166317.307861, 16352 
29533.301711, 16353 
849118166323.150757, 16354 
29539.132714, 16355 
849118166328.969238, 16356 
29544.976711, 16357 
849118166334.781738, 16358 
29550.805688, 16359 
849118166340.612793, 16360 
29556.621194, 16361 
849118166346.430786, 16362 
29562.453747, 16363 
849118166352.252686, 16364 
29568.281770, 16365 
849118166358.076294, 16366 
29574.096322, 16367 
849118166363.895630, 16368 
29579.949856, 16369 
849118166369.721191, 16370 
29585.793853, 16371 
849118166375.567627, 16372 
29591.631293, 16373 
849118166381.422729, 16374 
29597.482800, 16375 
849118166387.255127, 16376 
29603.319764, 16377 
849118166393.111694, 16378 
29609.146237, 16379 
849118166398.951782, 16380 
29615.007758, 16381 
849118166404.788696, 16382 
29620.841742, 16383 
849118166410.664795, 16384 
29626.716733, 16385 
849118166416.517212, 16386 
29632.563233, 16387 
849118166422.380249, 16388 
29638.415813, 16389 
849118166428.233765, 16390 
29644.292712, 16391 
849118166434.108765, 16392 
29650.161743, 16393 
849118166439.952271, 16394 
29656.008720, 16395 
849118166445.816772, 16396 
29661.871195, 16397 
849118166451.685303, 16398 
29667.744160, 16399 
849118166457.553833, 16400 
29673.589587, 16401 
849118166463.475952, 16402 
29679.474592, 16403 
849118166469.345459, 16404 
29685.316563, 16405 
849118166475.211426, 16406 
29691.188097, 16407 
849118166481.092407, 16408 
29697.058558, 16409 
849118166486.956543, 16410 
29702.916026, 16411 
849118166492.813965, 16412 
29708.778024, 16413 
849118166498.680908, 16414 
29714.642048, 16415 
849118166504.530029, 16416 
29720.525503, 16417 
849118166510.403931, 16418 
29726.404548, 16419 
849118166516.255493, 16420 
29732.259989, 16421 
849118166522.126587, 16422 
29738.117933, 16423 
849118166527.985107, 16424 
29743.991852, 16425 
849118166533.842163, 16426 
29749.847770, 16427 
849118166539.719238, 16428 
29755.714297, 16429 
849118166545.578735, 16430 
29761.578321, 16431 
849118166551.461182, 16432 
29767.471313, 16433 
849118166557.324097, 16434 
29773.324847, 16435 
849118166563.207642, 16436 
29779.220343, 16437 
849118166569.077148, 16438 
29785.086870, 16439 
849118166574.965088, 16440 
29790.976405, 16441 
849118166580.843018, 16442 
29796.831965, 16443 
849118166586.738525, 16444 
29802.728891, 16445 
849118166592.630615, 16446 
29808.594823, 16447 
849118166598.509155, 16448 
29814.467311, 16449 
849118166604.378784, 16450 
29820.339322, 16451 
849118166610.254639, 16452 
29826.223850, 16453 
849118166616.126709, 16454 
29832.122803, 16455 
849118166622.000122, 16456 
29838.023305, 16457 
849118166627.881714, 16458 
29843.886852, 16459 
849118166633.751587, 16460 
29849.773407, 16461 
849118166639.648560, 16462 
29855.647445, 16463 
849118166645.516113, 16464 
29861.520410, 16465 
849118166651.417603, 16466 
29867.407918, 16467 
849118166657.275513, 16468 
29873.270392, 16469 
849118166663.155029, 16470 
29879.131436, 16471 
849118166669.022583, 16472 
29885.003924, 16473 
849118166674.901123, 16474 
29890.884876, 16475 
849118166680.769653, 16476 
29896.756291, 16477 
849118166686.653320, 16478 
29902.631283, 16479 
849118166692.508301, 16480 
29908.500314, 16481 
849118166698.374146, 16482 
29914.351344, 16483 
849118166704.248657, 16484 
29920.240283, 16485 
849118166710.122681, 16486 
29926.097274, 16487 
849118166715.994751, 16488 
29931.964755, 16489 
849118166721.861206, 16490 
29937.818289, 16491 
849118166727.721191, 16492 
29943.683743, 16493 
849118166733.680298, 16494 
29949.581265, 16495 
849118166739.557251, 16496 
29955.607772, 16497 
849118166745.474243, 16498 
29961.491227, 16499 
849118166751.378296, 16500 
29967.376709, 16501 
849118166757.251221, 16502 
29973.274708, 16503 
849118166763.132324, 16504 
29979.149222, 16505 
849118166768.996826, 16506 
29985.047221, 16507 
849118166774.883789, 16508 
29990.925312, 16509 
849118166780.759644, 16510 
29996.795774, 16511 
849118166786.654297, 16512 
30002.690792, 16513 
849118166792.526245, 16514 
30008.577704, 16515 
849118166798.444214, 16516 
30014.474750, 16517 
849118166804.351318, 16518 
30020.349264, 16519 
849118166810.237305, 16520 
30026.234269, 16521 
849118166816.126221, 16522 
30032.112241, 16523 
849118166822.015259, 16524 
30038.031220, 16525 
849118166827.905762, 16526 
30043.906689, 16527 
849118166833.779785, 16528 
30049.801707, 16529 
849118166839.675781, 16530 
30055.688739, 16531 
849118166845.560303, 16532 
30061.593175, 16533 
849118166851.479370, 16534 
30067.502260, 16535 
849118166857.374878, 16536 
30073.395252, 16537 
849118166863.246216, 16538 
30079.354763, 16539 
849118166869.226318, 16540 
30085.299253, 16541 
849118166875.260742, 16542 
30091.237783, 16543 
849118166881.267212, 16544 
30097.182274, 16545 
849118166887.283203, 16546 
30103.124261, 16547 
849118166893.259766, 16548 
30109.037757, 16549 
849118166899.148682, 16550 
30114.935756, 16551 
849118166905.035278, 16552 
30120.813251, 16553 
849118166910.903687, 16554 
30126.701832, 16555 
849118166916.802124, 16556 
30132.597804, 16557 
849118166922.686768, 16558 
30138.473749, 16559 
849118166928.608276, 16560 
30144.411206, 16561 
849118166934.504761, 16562 
30150.307298, 16563 
849118166940.413208, 16564 
30156.222224, 16565 
849118166946.327759, 16566 
30162.125707, 16567 
849118166952.222778, 16568 
30168.032169, 16569 
849118166958.120361, 16570 
30174.161196, 16571 
849118166964.167358, 16572 
30180.354118, 16573 
849118166970.359985, 16574 
30186.551094, 16575 
849118166976.512451, 16576 
30192.604065, 16577 
849118166982.461060, 16578 
30198.513985, 16579 
849118166988.376587, 16580 
30204.438448, 16581 
849118166994.268066, 16582 
30210.353971, 16583 
849118167000.190063, 16584 
30216.273427, 16585 
849118167006.101562, 16586 
30222.181916, 16587 
849118167012.005127, 16588 
30228.073359, 16589 
849118167017.919678, 16590 
30233.995795, 16591 
849118167023.822632, 16592 
30239.899278, 16593 
849118167029.722290, 16594 
30245.825768, 16595 
849118167035.631714, 16596 
30251.739740, 16597 
849118167041.535767, 16598 
30257.632256, 16599 
849118167047.443848, 16600 
30263.552785, 16601 
849118167053.369751, 16602 
30269.458771, 16603 
849118167059.264771, 16604 
30275.354266, 16605 
849118167065.187256, 16606 
30281.268239, 16607 
849118167071.072266, 16608 
30287.158251, 16609 
849118167076.963867, 16610 
30293.075204, 16611 
849118167082.877197, 16612 
30298.974276, 16613 
849118167088.768677, 16614 
30304.871798, 16615 
849118167094.677734, 16616 
30310.768843, 16617 
849118167100.576172, 16618 
30316.660881, 16619 
849118167106.466187, 16620 
30322.565794, 16621 
849118167112.370239, 16622 
30328.452229, 16623 
849118167118.266235, 16624 
30334.358811, 16625 
849118167124.199097, 16626 
30340.286851, 16627 
849118167130.123169, 16628 
30346.183419, 16629 
849118167136.017578, 16630 
30352.104425, 16631 
849118167141.937622, 16632 
30358.026862, 16633 
849118167147.850098, 16634 
30363.937378, 16635 
849118167153.764160, 16636 
30369.855881, 16637 
849118167159.693115, 16638 
30375.773430, 16639 
849118167165.641113, 16640 
30381.693482, 16641 
849118167171.561035, 16642 
30387.712955, 16643 
849118167177.607056, 16644 
30393.766403, 16645 
849118167183.568604, 16646 
30399.702430, 16647 
849118167189.487183, 16648 
30405.647397, 16649 
849118167195.420654, 16650 
30411.581874, 16651 
849118167201.364624, 16652 
30417.499423, 16653 
849118167207.282959, 16654 
30423.396468, 16655 
849118167213.227905, 16656 
30429.358006, 16657 
849118167219.168945, 16658 
30435.284972, 16659 
849118167225.100586, 16660 
30441.195488, 16661 
849118167231.014404, 16662 
30447.133541, 16663 
849118167236.958496, 16664 
30453.089952, 16665 
849118167243.383423, 16666 
30459.177971, 16667 
849118167249.834106, 16668 
30465.186477, 16669 
849118167255.795410, 16670 
30471.125007, 16671 
849118167261.723511, 16672 
30477.033496, 16673 
849118167267.641968, 16674 
30482.964516, 16675 
849118167273.573486, 16676 
30488.901019, 16677 
849118167279.525513, 16678 
30494.823456, 16679 
849118167285.432983, 16680 
30500.741959, 16681 
849118167291.361572, 16682 
30506.681442, 16683 
849118167297.296631, 16684 
30512.620449, 16685 
849118167303.222168, 16686 
30518.542886, 16687 
849118167309.131592, 16688 
30524.575830, 16689 
849118167315.160156, 16690 
30530.593872, 16691 
849118167321.142090, 16692 
30536.590457, 16693 
849118167327.148560, 16694 
30542.579412, 16695 
849118167333.116577, 16696 
30548.540950, 16697 
849118167339.087036, 16698 
30554.524541, 16699 
849118167345.054565, 16700 
30560.500979, 16701 
849118167351.021606, 16702 
30566.471457, 16703 
849118167357.013550, 16704 
30572.450876, 16705 
849118167363.004517, 16706 
30578.437448, 16707 
849118167368.982056, 16708 
30584.461927, 16709 
849118167374.970093, 16710 
30590.423942, 16711 
849118167380.938965, 16712 
30596.410513, 16713 
849118167386.913574, 16714 
30602.365971, 16715 
849118167392.888550, 16716 
30608.337998, 16717 
849118167398.861084, 16718 
30614.329934, 16719 
849118167404.842529, 16720 
30620.304942, 16721 
849118167410.838623, 16722 
30626.299381, 16723 
849118167416.824585, 16724 
30632.282376, 16725 
849118167422.801636, 16726 
30638.265371, 16727 
849118167428.786133, 16728 
30644.245863, 16729 
849118167434.770630, 16730 
30650.242448, 16731 
849118167440.745605, 16732 
30656.223416, 16733 
849118167446.735107, 16734 
30662.213922, 16735 
849118167452.682617, 16736 
30668.151379, 16737 
849118167458.641724, 16738 
30674.113393, 16739 
849118167464.630127, 16740 
30680.063367, 16741 
849118167470.575684, 16742 
30686.034799, 16743 
849118167476.544678, 16744 
30691.993237, 16745 
849118167482.521729, 16746 
30697.949767, 16747 
849118167488.484741, 16748 
30703.914762, 16749 
849118167494.437622, 16750 
30709.859252, 16751 
849118167500.388672, 16752 
30715.813756, 16753 
849118167506.346680, 16754 
30721.781850, 16755 
849118167512.328613, 16756 
30727.759361, 16757 
849118167518.298584, 16758 
30733.732343, 16759 
849118167524.271606, 16760 
30739.708900, 16761 
849118167530.251709, 16762 
30745.687366, 16763 
849118167536.223145, 16764 
30751.663804, 16765 
849118167542.199219, 16766 
30757.626772, 16767 
849118167548.174316, 16768 
30763.612747, 16769 
849118167554.163208, 16770 
30769.602299, 16771 
849118167560.137085, 16772 
30775.572896, 16773 
849118167566.117065, 16774 
30781.545401, 16775 
849118167572.093628, 16776 
30787.534356, 16777 
849118167578.083618, 16778 
30793.519855, 16779 
849118167584.079224, 16780 
30799.519897, 16781 
849118167590.072632, 16782 
30805.516839, 16783 
849118167596.057129, 16784 
30811.521769, 16785 
849118167602.033691, 16786 
30817.495227, 16787 
849118167608.011230, 16788 
30823.469758, 16789 
849118167613.990112, 16790 
30829.464793, 16791 
849118167619.973633, 16792 
30835.442781, 16793 
849118167625.941772, 16794 
30841.412306, 16795 
849118167631.903198, 16796 
30847.379327, 16797 
849118167637.860596, 16798 
30853.341341, 16799 
849118167643.840210, 16800 
30859.344840, 16801 
849118167649.816650, 16802 
30865.322351, 16803 
849118167655.819214, 16804 
30871.295333, 16805 
849118167661.812134, 16806 
30877.280354, 16807 
849118167667.807617, 16808 
30883.275270, 16809 
849118167673.807251, 16810 
30889.259696, 16811 
849118167679.812256, 16812 
30895.242214, 16813 
849118167685.801758, 16814 
30901.229262, 16815 
849118167691.804199, 16816 
30907.221675, 16817 
849118167697.808838, 16818 
30913.218617, 16819 
849118167703.815918, 16820 
30919.213057, 16821 
849118167709.808472, 16822 
30925.212026, 16823 
849118167715.817017, 16824 
30931.210041, 16825 
849118167721.810547, 16826 
30937.206984, 16827 
849118167727.814575, 16828 
30943.197489, 16829 
849118167733.813477, 16830 
30949.198008, 16831 
849118167739.801025, 16832 
30955.190897, 16833 
849118167745.781738, 16834 
30961.176872, 16835 
849118167751.774048, 16836 
30967.154384, 16837 
849118167757.755615, 16838 
30973.137856, 16839 
